Customer_ID,Age,Gender,Category,Product,Purchase_Amount,Quantity,Discount_Applied,Subscription_Status,Payment_Method,Purchase_Date,Location,Review_Rating
C00055,25,Female,Books,Comics,1316.19,4,No,Inactive,Net Banking,2024-07-21,Kolkata,5.0
C00602,31,Male,Beauty,Lipstick,660.02,1,No,Inactive,Net Banking,2025-10-30,Chandigarh,4.4
C00831,19,Female,Beauty,Perfume,3193.41,1,No,Active,Credit Card,2024-07-30,Hyderabad,4.2
C01678,35,Female,Beauty,Shampoo,1775.47,2,No,Inactive,Credit Card,2025-09-12,Bengaluru,3.8
C01834,39,Female,Books,Fiction,801.79,2,No,Inactive,Cash,2025-01-18,Chandigarh,3.9
C01649,37,Male,Home & Kitchen,Cookware,14981.62,5,No,Inactive,Cash,2024-02-06,Mumbai,4.9
C01516,29,Male,Sports,Football,7207.5,4,Yes,Active,Credit Card,2025-12-09,Bengaluru,4.0
C00902,39,Female,Clothing,Sneakers,2569.27,1,No,Inactive,Credit Card,2024-10-15,Ahmedabad,3.7
C01143,30,Male,Clothing,Dress,3338.21,2,No,Inactive,UPI,2025-10-23,Ahmedabad,4.5
C00422,32,Female,Sports,Yoga Mat,5487.62,4,No,Inactive,Credit Card,2024-12-28,Ahmedabad,4.7
C01796,45,Male,Home & Kitchen,Coffee Maker,6536.46,2,No,Inactive,Credit Card,2024-08-19,Bengaluru,4.1
C01384,64,Male,Clothing,Dress,553.04,4,No,Inactive,UPI,2024-04-24,Chandigarh,4.5
C00886,32,Male,Home & Kitchen,Coffee Maker,5415.66,3,No,Inactive,Wallet,2024-12-25,Chennai,3.3
C00218,51,Male,Clothing,Jacket,1519.53,5,No,Active,Debit Card,2024-11-23,Ahmedabad,2.6
C01465,62,Male,Clothing,T-Shirt,3436.25,2,No,Inactive,UPI,2025-09-17,Kolkata,3.3
C00500,60,Male,Sports,Football,11422.57,4,Yes,Active,Cash,2024-01-10,Hyderabad,3.9
C01700,36,Female,Clothing,T-Shirt,2153.13,1,No,Inactive,Credit Card,2025-12-29,Bengaluru,4.4
C01855,19,Male,Clothing,Jacket,2037.15,3,Yes,Inactive,Cash,2025-10-21,Chennai,3.5
C00229,52,Other,Home & Kitchen,Coffee Maker,3291.57,1,No,Inactive,Cash,2025-07-03,Bengaluru,4.4
C01483,59,Male,Clothing,Sneakers,3924.57,1,Yes,Inactive,Debit Card,2024-01-12,Jaipur,3.5
C01749,57,Male,Electronics,Smartphone,63823.69,4,Yes,Inactive,Net Banking,2024-01-04,Delhi,3.7
C01594,39,Female,Home & Kitchen,Lamp,1017.67,5,No,Active,UPI,2025-05-31,Pune,3.8
C01393,64,Male,Electronics,Smartphone,29062.51,2,Yes,Inactive,UPI,2025-04-24,Chennai,3.0
C00896,55,Male,Electronics,Laptop,43442.77,1,No,Active,Debit Card,2024-05-30,Chandigarh,5.0
C00639,44,Female,Sports,Yoga Mat,2959.91,2,No,Active,UPI,2025-08-05,Kolkata,
C00435,40,Female,Sports,Dumbbells,8012.73,1,No,Active,UPI,2025-10-27,Hyderabad,3.8
C01694,48,Female,Home & Kitchen,Cookware,5278.52,3,No,Active,Net Banking,2025-09-05,Delhi,3.5
C01026,42,Female,Electronics,Laptop,37105.84,1,No,Inactive,Credit Card,2024-05-08,Kolkata,3.7
C01962,56,Female,Home & Kitchen,Coffee Maker,10103.0,2,Yes,Inactive,Cash,2025-09-15,Kolkata,3.9
C00744,36,Female,Clothing,Dress,2514.15,1,Yes,Inactive,Cash,2024-03-04,Chandigarh,3.5
C01350,18,Male,Sports,Dumbbells,9257.69,2,Yes,Active,UPI,2025-07-27,Mumbai,4.4
C01741,32,Female,Electronics,Smartwatch,18685.88,2,Yes,Inactive,UPI,2025-08-23,Delhi,3.2
C01736,52,Female,Beauty,Face Cream,4054.09,4,No,Active,UPI,2024-01-24,Delhi,3.8
C01279,26,Female,Books,Technology,1124.74,1,No,Inactive,Net Banking,2024-03-26,Chennai,5.0
C00028,64,Other,Electronics,Speaker,22577.39,1,Yes,Active,Cash,2024-12-22,Chandigarh,3.6
C01260,42,Female,Electronics,Speaker,85634.82,3,Yes,Active,Credit Card,2024-12-05,Jaipur,3.2
C00131,43,Female,Beauty,Face Cream,1825.27,3,Yes,Inactive,Credit Card,2024-05-12,Pune,5.0
C01743,30,Male,Beauty,Shampoo,4354.97,1,Yes,Active,UPI,2025-01-22,Delhi,3.4
C01947,39,Other,Books,Technology,1649.21,1,No,Inactive,Credit Card,2024-02-15,Jaipur,2.9
C00396,34,Female,Clothing,T-Shirt,3397.15,1,No,Inactive,Debit Card,2025-09-29,Hyderabad,4.1
C01970,19,Female,Electronics,Smartwatch,2999.54,1,No,Active,Net Banking,2024-09-14,Chandigarh,3.7
C01400,53,Female,Sports,Running Shoes,1439.77,3,No,Active,Credit Card,2025-11-17,Bengaluru,3.3
C01655,41,Male,Clothing,T-Shirt,1299.23,2,No,Inactive,Debit Card,2024-03-04,Hyderabad,3.9
C00144,42,Male,Electronics,Headphones,40977.09,2,No,Active,Credit Card,2025-08-28,Delhi,4.5
C01263,59,Female,Home & Kitchen,Lamp,14852.03,2,Yes,Inactive,UPI,2024-07-13,Ahmedabad,3.1
C00082,18,Male,Books,Self-Help,1836.18,2,Yes,Inactive,UPI,2024-08-20,Jaipur,4.1
C00713,56,Female,Home & Kitchen,Lamp,7267.87,3,No,Inactive,Debit Card,2024-04-12,Hyderabad,3.4
C01670,32,Male,Beauty,Face Cream,4732.15,1,No,Inactive,Debit Card,2024-02-08,Ahmedabad,3.9
C01410,39,Female,Electronics,Headphones,81750.25,1,Yes,Inactive,Net Banking,2025-02-01,Bengaluru,4.8
C01473,36,Male,Sports,Football,8858.27,1,No,Inactive,Debit Card,2025-12-19,Mumbai,3.4
C01856,62,Female,Electronics,Headphones,50744.69,2,No,Active,Cash,2024-10-01,Ahmedabad,4.0
C00205,60,Female,Sports,Cricket Bat,1823.14,2,No,Inactive,Debit Card,2025-02-26,Pune,4.7
C01936,19,Female,Clothing,T-Shirt,3098.66,3,Yes,Active,Credit Card,2024-03-01,Mumbai,3.6
C01575,59,Male,Home & Kitchen,Coffee Maker,6553.38,1,Yes,Active,Credit Card,2025-01-01,Ahmedabad,5.0
C01379,41,Female,Clothing,Jacket,676.29,1,Yes,Active,Net Banking,2025-07-11,Kolkata,4.3
C00916,55,Male,Electronics,Smartphone,46128.0,1,No,Inactive,UPI,2025-07-11,Delhi,3.5
C01995,29,Male,Home & Kitchen,Storage Box,2971.03,1,Yes,Inactive,Cash,2024-01-30,Ahmedabad,2.9
C00744,22,Other,Clothing,Jacket,1199.46,1,No,Active,Net Banking,2024-03-17,Chandigarh,4.5
C01805,27,Male,Beauty,Perfume,3118.97,2,No,Inactive,UPI,2025-05-24,Jaipur,3.7
C01470,38,Female,Beauty,Face Cream,3192.94,2,No,Inactive,Debit Card,2025-07-11,Hyderabad,4.3
C00813,34,Female,Home & Kitchen,Coffee Maker,1286.65,2,No,Inactive,Wallet,2025-10-17,Kolkata,4.2
C01458,55,Female,Electronics,Laptop,56870.67,3,No,Inactive,Debit Card,2024-06-15,Pune,3.1
C00918,41,Male,Home & Kitchen,Storage Box,11961.52,2,Yes,Inactive,Cash,2024-10-23,Delhi,4.6
C00634,48,Female,Home & Kitchen,Cookware,3852.95,1,No,Inactive,UPI,2024-06-14,Delhi,3.5
C01253,48,Female,Clothing,Jacket,1409.85,2,No,Inactive,Wallet,2025-01-17,Delhi,4.2
C00984,33,Female,Beauty,Perfume,827.05,1,Yes,Active,Debit Card,2025-07-29,Mumbai,5.0
C00021,23,Male,Clothing,Jeans,2017.01,2,No,Inactive,Net Banking,2025-07-05,Chandigarh,5.0
C00508,53,Female,Clothing,Sneakers,1115.47,1,No,Active,Credit Card,2024-01-28,Jaipur,3.9
C01589,61,Male,Clothing,Jacket,2512.17,3,Yes,Inactive,Debit Card,2024-10-05,Ahmedabad,5.0
C01662,55,Female,Books,Technology,1696.61,1,No,Active,Net Banking,2024-08-19,Kolkata,4.0
C00791,38,Male,Sports,Dumbbells,10347.75,4,Yes,Inactive,Net Banking,2025-04-18,Chennai,5.0
C01179,46,Male,Clothing,Sneakers,4857.58,1,No,Active,UPI,2025-01-13,Pune,3.3
C00826,55,Female,Electronics,Laptop,68290.38,1,No,Inactive,UPI,2025-11-03,Ahmedabad,3.0
C00557,54,Female,Electronics,Laptop,83283.25,2,No,Inactive,Debit Card,2024-10-25,Kolkata,3.4
C00058,21,Male,Beauty,Lipstick,1810.14,1,No,Inactive,Net Banking,2025-12-13,Chandigarh,4.5
C01662,61,Female,Beauty,Perfume,3372.67,1,No,Active,UPI,2025-01-10,Jaipur,4.1
C01455,44,Female,Electronics,Smartwatch,22534.65,1,No,Inactive,Debit Card,2024-06-10,Mumbai,2.7
C00429,30,Female,Electronics,Headphones,45823.75,1,No,Inactive,Net Banking,2024-05-04,Chandigarh,4.9
C01843,51,Female,Books,Fiction,1187.86,1,Yes,Active,Credit Card,2025-08-16,Jaipur,3.1
C00504,48,Female,Clothing,Sneakers,4009.28,2,Yes,Active,Wallet,2025-01-27,Bengaluru,4.5
C01561,54,Female,Beauty,Perfume,3156.63,2,No,Inactive,Cash,2025-03-01,Pune,4.2
C00583,25,Male,Sports,Cricket Bat,11564.33,2,No,Inactive,Debit Card,2024-09-05,Pune,2.6
C01953,34,Female,Electronics,Speaker,78058.95,5,No,Active,UPI,2025-06-10,Jaipur,3.5
C00794,21,Other,Home & Kitchen,Lamp,14157.56,3,No,Active,Cash,2024-06-28,Delhi,3.9
C00148,54,Female,Books,Technology,1415.95,1,No,Active,Net Banking,2024-04-28,Hyderabad,2.9
C01803,62,Female,Sports,Football,2304.04,1,No,Active,UPI,2024-01-20,Hyderabad,3.9
C00607,61,Female,Beauty,Perfume,2974.36,1,No,Active,Debit Card,2025-03-21,Hyderabad,2.8
C01700,28,Female,Clothing,Sneakers,2466.21,4,No,Active,Net Banking,2025-05-16,Kolkata,3.4
C00671,24,Male,Clothing,Dress,4023.57,1,No,Inactive,UPI,2025-09-08,Bengaluru,3.9
C00003,45,Male,Beauty,Lipstick,1702.86,1,No,Inactive,Credit Card,2024-05-07,Bengaluru,5.0
C01255,24,Female,Beauty,Lipstick,2855.07,2,No,Active,Cash,2024-03-18,Chandigarh,3.4
C00404,43,Female,Home & Kitchen,Storage Box,2800.56,3,No,Inactive,UPI,2024-10-04,Hyderabad,3.8
C00143,30,Female,Clothing,T-Shirt,538.07,1,No,Inactive,Debit Card,2025-10-22,Kolkata,3.8
C01877,35,Male,Electronics,Speaker,67072.84,1,No,Inactive,Net Banking,2024-06-11,Delhi,3.4
C01049,18,Male,Home & Kitchen,Bedsheet,638.44,4,No,Inactive,Credit Card,2025-05-04,Ahmedabad,4.2
C01375,34,Male,Electronics,Laptop,75082.51,1,Yes,Inactive,Credit Card,2024-05-10,Bengaluru,3.4
C00335,21,Female,Electronics,Smartwatch,26003.91,1,No,Active,UPI,2024-12-23,Ahmedabad,4.0
C00485,59,Female,Clothing,Jeans,3850.21,3,No,Inactive,Net Banking,2024-02-21,Kolkata,4.1
C01116,24,Female,Clothing,Jeans,1595.62,2,No,Active,Credit Card,2025-11-18,Jaipur,3.1
C01647,46,Female,Books,Technology,1897.03,5,Yes,Active,UPI,2025-11-28,Bengaluru,4.0
C01803,48,Female,Electronics,Laptop,51963.87,1,Yes,Inactive,UPI,2024-02-06,Hyderabad,4.0
C01621,26,Male,Clothing,Jacket,4130.84,1,No,Inactive,Wallet,2025-09-10,Kolkata,4.7
C01027,58,Male,Beauty,Face Cream,630.8,1,No,Inactive,Debit Card,2025-08-09,Mumbai,3.9
C01700,64,Male,Beauty,Skin Serum,1075.99,2,No,Active,UPI,2024-11-22,Chennai,3.4
C00134,63,Female,Beauty,Face Cream,4284.34,1,No,Active,Debit Card,2025-08-28,Hyderabad,3.7
C00764,36,Female,Clothing,Dress,2252.59,1,No,Inactive,UPI,2024-12-19,Delhi,4.6
C01071,57,Male,Clothing,T-Shirt,3270.6,1,No,Inactive,UPI,2025-07-19,Pune,4.8
C00056,41,Male,Sports,Running Shoes,1986.37,1,Yes,Inactive,Credit Card,2024-05-06,Delhi,3.0
C00329,35,Male,Beauty,Shampoo,1184.97,1,Yes,Inactive,Debit Card,2025-12-08,Pune,3.7
C01596,41,Female,Books,Business,1131.87,2,No,Active,Credit Card,2024-08-30,Hyderabad,3.6
C00142,40,Male,Books,Comics,242.08,4,Yes,Inactive,Cash,2024-03-21,Bengaluru,3.2
C00640,18,Male,Home & Kitchen,Cookware,1822.04,3,No,Inactive,Credit Card,2024-09-21,Bengaluru,2.5
C01733,47,Female,Electronics,Smartphone,20965.54,2,Yes,Inactive,UPI,2024-10-15,Kolkata,3.6
C00432,20,Male,Electronics,Smartwatch,83301.14,1,No,Active,Net Banking,2025-05-10,Ahmedabad,4.1
C01084,23,Female,Electronics,Speaker,10836.13,1,No,Inactive,Credit Card,2025-09-14,Chennai,4.1
C00589,47,Female,Clothing,T-Shirt,1923.45,1,No,Active,Cash,2024-12-03,Mumbai,
C01403,33,Male,Home & Kitchen,Bedsheet,13382.5,2,No,Inactive,Credit Card,2025-01-06,Mumbai,4.1
C00185,53,Female,Clothing,Sneakers,2024.0,3,No,Inactive,Debit Card,2025-05-08,Chennai,4.6
C01558,31,Female,Home & Kitchen,Cookware,10289.56,1,Yes,Inactive,UPI,2025-03-10,Bengaluru,3.3
C01005,37,Male,Electronics,Smartwatch,54528.33,1,No,Active,Credit Card,2025-12-12,Bengaluru,3.4
C01939,52,Male,Books,Self-Help,1944.19,1,Yes,Inactive,UPI,2024-10-02,Bengaluru,4.4
C01267,37,Male,Home & Kitchen,Cookware,14783.13,3,Yes,Active,UPI,2025-06-08,Bengaluru,3.6
C01828,23,Female,Clothing,Jeans,3332.58,1,No,Inactive,Credit Card,2024-05-07,Chennai,4.2
C01816,60,Male,Electronics,Headphones,88517.34,3,No,Active,Net Banking,2025-01-20,Chandigarh,2.9
C00442,57,Male,Electronics,Speaker,27052.02,3,No,Inactive,Debit Card,2025-03-07,Mumbai,5.0
C00405,20,Female,Clothing,Jacket,4038.05,2,No,Inactive,UPI,2025-12-28,Ahmedabad,4.3
C00536,34,Female,Beauty,Skin Serum,355.02,1,No,Inactive,Cash,2024-09-20,Kolkata,4.5
C01782,59,Male,Clothing,T-Shirt,964.16,2,Yes,Inactive,Credit Card,2024-01-26,Pune,4.0
C00687,40,Female,Home & Kitchen,Coffee Maker,8566.06,2,Yes,Inactive,Debit Card,2024-06-17,Ahmedabad,3.7
C00807,60,Female,Beauty,Face Cream,1976.44,1,No,Inactive,Cash,2025-06-04,Bengaluru,3.2
C00478,34,Female,Books,Comics,1608.08,3,No,Inactive,Debit Card,2025-07-25,Bengaluru,2.6
C01997,42,Female,Electronics,Smartphone,37323.85,2,Yes,Inactive,UPI,2024-06-16,Jaipur,4.4
C00944,25,Male,Books,Business,1077.55,1,No,Inactive,Cash,2025-02-19,Pune,4.2
C01883,46,Female,Beauty,Skin Serum,784.59,3,No,Inactive,Net Banking,2024-06-26,Kolkata,3.9
C00212,21,Female,Books,Comics,1366.23,3,Yes,Inactive,Net Banking,2025-08-29,Chennai,4.1
C00837,30,Female,Electronics,Speaker,32271.83,3,No,Active,UPI,2025-08-14,Mumbai,3.8
C01751,32,Male,Beauty,Skin Serum,915.93,2,Yes,Inactive,Credit Card,2025-04-25,Bengaluru,3.6
C00739,34,Other,Sports,Dumbbells,4315.78,1,No,Inactive,Debit Card,2024-10-21,Delhi,4.9
C01343,19,Female,Home & Kitchen,Coffee Maker,8711.78,1,No,Inactive,UPI,2025-12-19,Kolkata,3.9
C01953,38,Male,Electronics,Laptop,64304.02,3,Yes,Active,Credit Card,2024-10-14,Jaipur,3.8
C01995,18,Male,Beauty,Skin Serum,1729.13,4,No,Inactive,Debit Card,2024-03-27,Mumbai,4.5
C00890,61,Female,Electronics,Smartwatch,48301.61,2,Yes,Active,Net Banking,2025-11-05,Bengaluru,4.0
C00029,18,Male,Home & Kitchen,Lamp,13962.63,4,No,Inactive,Net Banking,2025-10-18,Hyderabad,4.0
C01980,47,Female,Clothing,Jeans,1595.45,1,No,Inactive,Debit Card,2024-08-08,Jaipur,4.2
C00170,52,Male,Home & Kitchen,Coffee Maker,5117.69,1,No,Inactive,UPI,2025-02-19,Pune,4.4
C00650,36,Female,Clothing,Dress,958.29,3,No,Inactive,Cash,2024-10-31,Bengaluru,3.0
C00613,33,Male,Books,Fiction,337.75,1,No,Inactive,Debit Card,2024-04-10,Delhi,3.4
C01412,43,Female,Electronics,Speaker,83930.22,1,Yes,Active,Cash,2025-11-06,Chennai,3.9
C01462,55,Female,Home & Kitchen,Lamp,7820.23,1,No,Inactive,Credit Card,2025-08-16,Mumbai,5.0
C00239,64,Female,Electronics,Smartphone,15679.35,3,Yes,Active,UPI,2025-11-01,Bengaluru,5.0
C01327,56,Female,Clothing,Jacket,1315.25,2,Yes,Active,Debit Card,2025-09-08,Bengaluru,3.9
C01676,59,Female,Clothing,Sneakers,2825.2,1,Yes,Active,Net Banking,2025-05-19,Kolkata,4.2
C01953,46,Male,Books,Fiction,1456.31,5,No,Inactive,UPI,2024-07-08,Bengaluru,4.2
C01886,19,Male,Beauty,Shampoo,336.09,1,No,Active,Net Banking,2024-05-09,Bengaluru,3.9
C01956,38,Male,Clothing,Dress,2089.12,3,Yes,Inactive,Credit Card,2024-02-07,Bengaluru,3.5
C01099,42,Female,Sports,Dumbbells,8890.56,3,No,Active,Credit Card,2025-05-23,Hyderabad,5.0
C01807,56,Other,Beauty,Perfume,3395.76,2,No,Inactive,Credit Card,2024-11-13,Chandigarh,3.5
C01960,35,Female,Sports,Yoga Mat,11514.59,1,No,Active,UPI,2024-02-19,Hyderabad,3.6
C01951,49,Female,Electronics,Smartphone,24347.73,4,Yes,Inactive,Credit Card,2025-05-22,Delhi,4.6
C00781,64,Female,Electronics,Speaker,30477.06,3,No,Inactive,Cash,2025-04-24,Jaipur,2.6
C00160,58,Other,Sports,Football,6864.87,1,No,Active,Debit Card,2025-12-22,Chennai,3.3
C00825,23,Female,Clothing,Dress,2786.37,2,No,Inactive,Debit Card,2025-07-03,Chandigarh,4.4
C00140,45,Male,Sports,Cricket Bat,2312.71,1,No,Inactive,Cash,2025-01-22,Jaipur,3.4
C00276,49,Male,Home & Kitchen,Coffee Maker,6987.71,1,Yes,Active,Credit Card,2025-01-26,Kolkata,4.5
C00402,29,Female,Books,Comics,439.01,2,No,Active,Cash,2024-08-24,Chennai,4.5
C00254,64,Other,Beauty,Skin Serum,1406.33,1,No,Active,UPI,2025-03-10,Kolkata,5.0
C01736,61,Female,Sports,Dumbbells,4406.66,2,No,Active,Debit Card,2024-09-01,Jaipur,3.2
C01142,32,Female,Beauty,Perfume,2629.09,1,Yes,Active,Credit Card,2025-05-02,Jaipur,3.9
C00870,26,Female,Sports,Football,9157.62,2,No,Inactive,Credit Card,2024-09-25,Chennai,5.0
C01416,54,Other,Home & Kitchen,Storage Box,11451.51,1,Yes,Active,UPI,2024-10-11,Jaipur,4.3
C00397,45,Female,Home & Kitchen,Cookware,924.64,2,Yes,Inactive,UPI,2025-01-27,Chennai,4.0
C00324,31,Male,Sports,Running Shoes,11809.08,1,No,Inactive,UPI,2025-05-14,Chennai,3.8
C01123,26,Male,Sports,Yoga Mat,2098.23,3,Yes,Inactive,UPI,2024-11-23,Chennai,3.6
C01072,47,Female,Home & Kitchen,Storage Box,12976.53,3,No,Active,Wallet,2024-01-14,Ahmedabad,4.4
C01626,54,Female,Books,Technology,1557.65,3,No,Inactive,Credit Card,2025-12-03,Delhi,4.1
C00726,62,Male,Electronics,Laptop,89111.02,3,Yes,Inactive,Debit Card,2025-06-23,Ahmedabad,4.3
C00999,34,Female,Clothing,Sneakers,4580.7,2,No,Inactive,UPI,2024-06-25,Hyderabad,3.3
C01880,40,Female,Sports,Yoga Mat,8679.84,1,No,Inactive,UPI,2024-06-02,Mumbai,3.2
C00051,52,Male,Books,Business,1694.36,4,No,Active,UPI,2024-04-12,Hyderabad,5.0
C00789,64,Female,Clothing,T-Shirt,1381.59,2,Yes,Active,Net Banking,2025-04-16,Jaipur,2.9
C00925,54,Male,Electronics,Smartphone,83223.32,2,No,Active,UPI,2025-09-26,Mumbai,4.4
C01841,20,Male,Sports,Yoga Mat,1316.88,3,No,Active,UPI,2025-07-16,Pune,4.3
C01059,19,Male,Electronics,Laptop,76059.23,2,No,Inactive,UPI,2025-07-31,Ahmedabad,3.6
C00691,48,Female,Sports,Dumbbells,510.81,1,Yes,Active,Credit Card,2025-10-01,Chennai,4.6
C00854,30,Male,Beauty,Lipstick,2178.59,1,No,Inactive,Credit Card,2024-05-26,Delhi,3.4
C00336,41,Female,Beauty,Perfume,740.41,2,No,Active,Cash,2024-09-13,Mumbai,4.9
C01896,19,Male,Beauty,Face Cream,2844.29,1,No,Inactive,Debit Card,2024-04-20,Kolkata,3.3
C00758,24,Male,Clothing,Jacket,750.64,4,No,Inactive,UPI,2025-07-16,Pune,3.7
C01188,58,Female,Clothing,Sneakers,4819.55,1,No,Inactive,Debit Card,2025-06-28,Mumbai,5.0
C00827,21,Female,Clothing,T-Shirt,3395.66,1,Yes,Inactive,UPI,2024-02-18,Jaipur,4.1
C01025,35,Male,Books,Business,1625.93,3,No,Inactive,Debit Card,2024-11-10,Delhi,3.6
C00091,28,Male,Clothing,Dress,2489.48,2,No,Inactive,Credit Card,2024-10-03,Delhi,3.6
C00955,54,Female,Beauty,Perfume,4390.26,2,No,Inactive,Credit Card,2024-05-27,Jaipur,3.3
C00780,62,Male,Sports,Cricket Bat,4659.47,1,No,Active,Credit Card,2024-12-13,Delhi,4.6
C00672,29,Male,Electronics,Smartwatch,13095.39,2,No,Active,UPI,2024-08-30,Ahmedabad,3.4
C01527,61,Male,Beauty,Perfume,3297.17,2,No,Active,UPI,2024-07-10,Kolkata,5.0
C00334,58,Female,Clothing,Dress,3837.07,1,No,Active,Debit Card,2025-12-04,Bengaluru,4.5
C01292,53,Male,Electronics,Laptop,86637.7,2,No,Inactive,Credit Card,2025-01-18,Hyderabad,5.0
C00317,51,Male,Books,Self-Help,664.57,1,No,Inactive,Wallet,2025-06-11,Chandigarh,3.5
C01359,28,Male,Sports,Football,9145.4,2,No,Inactive,Credit Card,2025-10-24,Hyderabad,5.0
C00211,26,Male,Electronics,Speaker,42335.44,3,No,Active,Net Banking,2025-11-22,Jaipur,3.3
C01156,55,Female,Clothing,Sneakers,3591.99,3,No,Inactive,Net Banking,2024-05-25,Delhi,4.5
C01859,38,Male,Home & Kitchen,Bedsheet,13555.13,5,No,Inactive,Debit Card,2025-05-09,Bengaluru,5.0
C01294,57,Female,Books,Technology,1132.83,1,Yes,Inactive,Credit Card,2025-04-09,Ahmedabad,4.2
C00806,19,Female,Beauty,Skin Serum,1226.36,5,No,Inactive,Wallet,2024-03-16,Kolkata,5.0
C00523,63,Male,Clothing,Jeans,1569.16,3,No,Active,Cash,2024-09-16,Ahmedabad,4.1
C00825,53,Female,Clothing,Jeans,577.2,3,No,Inactive,Wallet,2024-01-25,Jaipur,3.5
C01852,41,Female,Clothing,Jeans,1054.83,2,No,Inactive,Debit Card,2025-07-15,Bengaluru,3.0
C01192,65,Female,Electronics,Laptop,36660.97,1,No,Inactive,Cash,2024-12-27,Pune,3.7
C01144,41,Female,Beauty,Face Cream,3330.75,1,Yes,Inactive,Debit Card,2024-09-04,Mumbai,3.0
C01059,27,Female,Beauty,Lipstick,1689.35,1,Yes,Active,UPI,2024-09-26,Jaipur,4.0
C01137,42,Female,Beauty,Shampoo,1257.82,3,No,Active,UPI,2024-10-12,Mumbai,3.9
C01192,30,Male,Sports,Yoga Mat,2284.9,4,Yes,Inactive,UPI,2024-06-07,Bengaluru,4.2
C01474,34,Female,Home & Kitchen,Storage Box,6607.24,1,Yes,Inactive,Debit Card,2024-03-14,Chandigarh,4.0
C00639,23,Male,Home & Kitchen,Coffee Maker,1881.25,4,Yes,Active,Debit Card,2024-07-21,Bengaluru,4.6
C01060,21,Male,Books,Fiction,177.27,2,Yes,Inactive,Debit Card,2024-02-01,Hyderabad,3.5
C01270,54,Female,Books,Business,1564.01,4,No,Inactive,UPI,2025-06-28,Chandigarh,2.8
C01097,43,Male,Sports,Yoga Mat,8488.0,1,No,Inactive,Credit Card,2025-06-03,Chennai,3.7
C01016,45,Male,Beauty,Skin Serum,2227.3,3,Yes,Active,Net Banking,2025-03-15,Bengaluru,5.0
C00144,65,Female,Beauty,Lipstick,3585.84,2,Yes,Inactive,Credit Card,2025-10-22,Delhi,5.0
C01697,30,Female,Electronics,Smartwatch,78700.94,1,No,Active,UPI,2025-09-30,Pune,4.5
C01376,19,Female,Electronics,Speaker,44015.04,2,Yes,Active,Wallet,2024-02-15,Mumbai,4.6
C00287,51,Male,Clothing,Dress,4059.25,1,Yes,Inactive,Debit Card,2024-10-06,Delhi,4.4
C00955,59,Male,Clothing,Jeans,2018.5,1,No,Inactive,Debit Card,2025-10-11,Pune,3.8
C01188,54,Male,Clothing,Jacket,1078.52,1,No,Inactive,Debit Card,2025-04-25,Kolkata,3.6
C00037,50,Female,Electronics,Smartwatch,20271.51,1,No,Active,Debit Card,2024-05-02,Chandigarh,3.1
C00845,65,Female,Clothing,Jeans,1994.93,1,Yes,Inactive,Credit Card,2024-10-22,Delhi,4.6
C00694,65,Female,Clothing,Jeans,1100.82,3,No,Inactive,UPI,2025-03-27,Kolkata,4.8
C01982,53,Male,Electronics,Smartwatch,22409.75,2,Yes,Inactive,Net Banking,2025-06-01,Hyderabad,5.0
C00778,29,Male,Sports,Cricket Bat,6079.58,3,No,Active,UPI,2024-01-23,Chennai,4.5
C01584,51,Male,Electronics,Laptop,58240.0,3,No,Inactive,Cash,2025-11-15,Delhi,3.5
C00306,64,Male,Books,Technology,1914.16,1,No,Active,Net Banking,2024-05-18,Pune,3.3
C01670,53,Male,Electronics,Smartphone,66962.68,3,No,Active,UPI,2024-01-06,Hyderabad,2.3
C01540,23,Other,Electronics,Smartwatch,56031.39,1,Yes,Inactive,UPI,2024-10-30,Ahmedabad,4.3
C00269,31,Female,Electronics,Headphones,49836.48,1,No,Active,UPI,2024-03-24,Ahmedabad,3.3
C01103,65,Male,Electronics,Speaker,28209.84,2,No,Inactive,Debit Card,2025-09-07,Chandigarh,4.9
C00850,22,Female,Sports,Cricket Bat,11316.26,1,No,Inactive,Credit Card,2024-04-22,Mumbai,4.5
C01128,51,Male,Sports,Running Shoes,10365.85,5,Yes,Active,Debit Card,2025-10-03,Jaipur,3.0
C01249,55,Male,Clothing,T-Shirt,1381.46,2,No,Inactive,Debit Card,2025-07-16,Mumbai,4.0
C00822,25,Male,Books,Business,1439.96,4,Yes,Active,UPI,2024-09-25,Pune,4.0
C00581,24,Male,Clothing,Sneakers,2717.7,5,No,Active,Cash,2024-06-13,Bengaluru,3.9
C00800,53,Female,Books,Self-Help,316.43,1,No,Inactive,UPI,2024-02-09,Kolkata,3.7
C01393,39,Male,Sports,Yoga Mat,3830.87,1,No,Active,Credit Card,2025-04-11,Kolkata,4.3
C00155,29,Female,Sports,Football,7694.14,2,Yes,Inactive,Credit Card,2024-07-19,Mumbai,4.3
C01351,52,Female,Clothing,T-Shirt,4282.31,3,Yes,Inactive,Net Banking,2024-05-20,Chandigarh,3.5
C00919,59,Male,Electronics,Laptop,18952.94,3,No,Inactive,Credit Card,2025-04-01,Pune,3.4
C00145,18,Male,Clothing,Jeans,3841.53,2,Yes,Inactive,Credit Card,2025-04-28,Bengaluru,3.3
C01511,65,Female,Electronics,Smartwatch,60141.44,4,No,Inactive,UPI,2024-10-04,Hyderabad,3.8
